[00:06] Speaker_A | Did you get my email with the slides ?
[00:25] Speaker_A | Ah . Tricky .
[00:37] Speaker_C | I guess I have to change the pen otherwise . Will be completely different .
[00:42] Speaker_A | Dunno . Maybe they're supposed the pen's supposed to go over the seats .
[00:50] Speaker_A | Might be seat floor rather than person .
"[00:53] Speaker_A | Yeah , put it back ."
[00:54] Speaker_C | Yeah . And do you think it's .
[00:56] Speaker_A | Yep .
[01:03] Speaker_C | Yeah .
[01:05] Speaker_B | So .
[01:07] Speaker_B | Matthew is uh late again .
[01:09] Speaker_A | Mm-hmm .
[01:19] Speaker_B | So well it is important for him to be here uh .
[01:26] Speaker_C | So what can you ?
[01:28] Speaker_B | You did work together didn't you ?
"[01:29] Speaker_C | Yeah we will yeah , so I will be able to to summarize uh our meeting , but still I think uh it would be in very important if the uh as um main designer ."
[01:37] Speaker_B | Yes .
[01:46] Speaker_C | I think we can put on the here .
[01:48] Speaker_B | Yes . Yes .
[01:56] Speaker_C | Uh basically w yeah we we designed the two uh items .
"[02:14] Speaker_B | Yes , maybe we should phone him ."
[02:16] Speaker_C | it's really w well designed .
[02:18] Speaker_A | Mm .
"[02:19] Speaker_B | Um , when he is not here we will just we just have to continue . Um so just for record I I will take uh notes again ."
"[02:19] Speaker_A | Mm , object tracking ."
[02:25] Speaker_C | Yeah .
[02:28] Speaker_A | Okay .
[02:29] Speaker_B | And um
[02:31] Speaker_B | well first thing uh I was uh uh I got an email from uh from my superior again that we really should stay within the budget of the uh twelve Euro and fifty cents . It's uh well he said to me well uh
[02:46] Speaker_C | 'Kay .
"[02:54] Speaker_B | when you stay in it's good , when you don't stay in you have to redesign . There is no uh no negotiation uh possible in this matter ."
[03:06] Speaker_B | So we have to consider that .
[03:08] Speaker_C | Yep .
"[03:15] Speaker_B | so maybe Anna , you can have your presentation ."
[03:19] Speaker_A | Well we can't no we can't do evaluation 'til we have a design .
[03:32] Speaker_B | Okay Matthew . Nice uh you are here .
[03:35] Speaker_C | Great .
[03:36] Speaker_B | Great . Great . Oh ma maybe then you can start now with mm presenting your uh your designs .
[03:43] Speaker_C | Yep .
[03:44] Speaker_C | So I will start by the the basic one that uh
"[03:50] Speaker_C | fits into uh eight Euros actually , right , seven eight Euros , and uh well first for both they have um a special shape , maybe the designer can uh explain better than me , but uh it's like a surf board . And you you are supposed to surf to browse to surf T_V_ , maybe the web , and uh it's kind of interesting shape because um unconsciously people want to s to surf when they see this stuff . And also it's not too far from um a mobile ."
[03:56] Speaker_A | Mm-hmm .
[04:13] Speaker_A | Mm 'kay .
[04:34] Speaker_D | Or browse .
[04:38] Speaker_A | Mm-hmm .
[04:38] Speaker_B | Mm .
"[04:39] Speaker_C | So people are used to that kind of shape , right . Don't take care too much about the colour because w yeah we don't take yeah . So here would be basically the the the infrared uh uh led yeah L_A_ L_A_ L_E_D_ ,"
[04:39] Speaker_D | Mm .
[04:41] Speaker_A | Mm-hmm .
[04:45] Speaker_D | Now we are supposed to give some oper offers right now .
[04:53] Speaker_B | Eye .
[04:53] Speaker_A | Mm-hmm .
[04:56] Speaker_D | L_E_D_ .
"[04:57] Speaker_C | the on-off button , in red . Here would be the volume . On the on the left , okay , so easy to turn on t and off . And um so this is a very cheap version so there are maybe you can carry on uh Matthew ."
[04:59] Speaker_A | Mm-hmm .
[05:03] Speaker_A | Oh yeah .
[05:04] Speaker_B | Uh-huh .
"[05:05] Speaker_D | Mm-hmm , hmm ."
[05:06] Speaker_B | Yes .
"[05:16] Speaker_D | Also so you have uh uh browsing the channels , actually so you can go up and down the channels , uh , if you have a video or something you can forward , back ."
[05:23] Speaker_A | Mm-hmm .
[05:24] Speaker_A | Yeah .
"[05:32] Speaker_C | How can you change from V_C_R_ to uh T_V_ , by the way ?"
"[05:37] Speaker_D | Oh no no no , this is a single this this is a model with just the T_V_ one . No no just sorry , this is a standard T_V_ one , we are not talking about that . So and then we have usually there twelve keys but we know that we rel that we have only ten digits . The extra two are for uh having or giving an option for uh having more than one channel ."
[05:41] Speaker_C | Okay yeah . Yeah yeah .
"[05:42] Speaker_B | Ah , okay ."
[05:51] Speaker_A | Mm-hmm .
[06:00] Speaker_D | And the other one is for the teletext or something you want to browse through from that . Actually .
[06:03] Speaker_C | Yeah .
[06:04] Speaker_B | Mm-hmm .
"[06:07] Speaker_D | It's a very basic minimal thing which you can which is which is also available in the market , actually that's what it that it i and would cost us to build it about eight Euros ."
[06:09] Speaker_A | Mm .
[06:10] Speaker_B | Yeah . Yeah . Yeah .
[06:17] Speaker_B | Mm .
"[06:18] Speaker_C | Seven , eight , ei eight Euros ."
[06:18] Speaker_A | Mm .
"[06:20] Speaker_B | Exce except for the for the special shape , the surfing board , it has a quite a a conventional layout of buttons uh ."
[06:25] Speaker_D | Yeah .
[06:28] Speaker_D | Yeah .
[06:29] Speaker_C | Yeah .
[06:30] Speaker_D | So this one model and uh yeah . Sure .
[06:32] Speaker_A | Can I see ?
[06:33] Speaker_A | Thanks .
"[06:37] Speaker_A | Okay I like the volume control , that's good ."
[06:54] Speaker_A | Uh-huh .
[06:55] Speaker_C | Yeah .
[06:57] Speaker_A | So it doesn't actually have buttons .
[07:04] Speaker_A | Did you wanna see ?
"[07:06] Speaker_B | Mm-hmm . Yeah no you can carry on , I just"
"[07:07] Speaker_D | This is a model , yeah ."
[07:10] Speaker_B | look how it feels all . Yes it really feels like like like a mobile phone .
[07:14] Speaker_A | Mm .
[07:14] Speaker_C | Yeah .
[07:14] Speaker_D | Yep .
[07:15] Speaker_B | Just I'm I really want to talk to it . But . So but but continue with your uh mm-hmm .
"[07:16] Speaker_C | Yeah actually , yeah ."
"[07:24] Speaker_D | Uh so well then the this is the a more a little uh smooth and it gives a lot of functionality , uh in this way , so all we have uh th you see there are only six keys , but don't worry they are ma they are doing the job of twelve keys actually here ."
[07:42] Speaker_A | Right .
[07:43] Speaker_B | Mm .
[07:45] Speaker_A | Mm-hmm .
[08:02] Speaker_B | Mm-hmm .
"[08:10] Speaker_C | Play , pause ."
[08:20] Speaker_B | Mm-hmm .
[08:31] Speaker_B | From D_V_D_ player to television or something .
[08:33] Speaker_C | Exactly yeah . To audio and to video on demand .
[08:34] Speaker_B | Yes .
[08:35] Speaker_B | Mm .
[08:37] Speaker_A | Mm-hmm .
[08:37] Speaker_B | Yes and and and then you get feedback via the L_C_D_ yeah .
"[08:40] Speaker_D | The L_C_D_ can display what is that on that , and uh well you can have a integrated microphone over here , or in the button th here , so which can uh basically you want to do a speech recognition and uh that channel a lot of information can be di displayed here directly on the um on your on your display . And here is a small L_E_D_ which is like blinking one , which tells you like uh are you running out of the battery , and which is can be useful for the locating as I was talking earlier okay . And uh well then we have a cover basically , basically you don't need much of the time this , when you need you can use it , and this gives additional functionality that tomorrow you want you can add a tactile thing"
[08:42] Speaker_C | Yes .
[08:42] Speaker_B | Mm-hmm .
"[08:48] Speaker_C | This is the orange button , the microphone ."
[08:51] Speaker_B | Mm-hmm .
[09:03] Speaker_C | An yeah .
[09:09] Speaker_B | Mm-hmm .
[09:17] Speaker_C | Yeah .
[09:17] Speaker_B | Mm-hmm .
[09:23] Speaker_C | Yeah .
[09:33] Speaker_D | to this cover you know . Design enter .
[09:33] Speaker_B | Mm .
"[09:37] Speaker_B | Yeah but but but but uh i in there uh when this is closed , will it also uh cover up the L_C_D_ screen ?"
[09:41] Speaker_D | Yeah .
[09:44] Speaker_C | Yeah yeah yeah yeah .
[09:44] Speaker_D | Yeah . It's basically to do that .
[09:46] Speaker_B | But but the L_C_D_ screen I mean is a very uh
[09:46] Speaker_C | Yeah .
"[09:54] Speaker_D | Actually when you are watching the T_V_ , when you are watching anything or listening to them , you hardly care about what is getting displayed here , you know , uh you want to uh and this gives a protection to the L_C_D_ actually , giving a cover to that actually . Gives a protection because when it falls down or something"
[09:56] Speaker_C | Oh actually well .
[10:03] Speaker_B | That th that's true .
[10:11] Speaker_B | Mm .
"[10:16] Speaker_B | Mm-hmm . Mm-hmm . Yes . Yes , more robust ."
[10:19] Speaker_B | Yes okay .
[10:20] Speaker_A | Mm .
[10:23] Speaker_C | It's low weight . You have to see yeah yeah the the components we put inside is very low weight .
[10:24] Speaker_D | Yeah .
[10:28] Speaker_D | Yeah .
[10:28] Speaker_B | Mm-hmm .
"[10:29] Speaker_C | So the the cost is actually a bit more , it's uh it's it's sixteen Francs ."
[10:36] Speaker_D | Sixteen Euros .
[10:37] Speaker_C | Sixteen Euros sorry .
[10:38] Speaker_A | So it's well outside the budget then .
[10:42] Speaker_B | But w
[10:47] Speaker_D | Yeah .
[10:54] Speaker_D | Three Euros .
"[10:58] Speaker_A | That's on top of the sixteen , or is it part of that ?"
"[11:00] Speaker_C | No no no , part of that , yeah ."
[11:01] Speaker_D | Part of that .
[11:02] Speaker_A | So that takes it down to thirteen Euros without the speech recognition .
"[11:04] Speaker_C | Yeah , yeah ."
[11:07] Speaker_A | Mm-hmm .
[11:17] Speaker_B | Mm-hmm .
[11:18] Speaker_C | Well I think th th yeah we should stick with uh a number of keys because if we add too much then
[11:22] Speaker_A | Mm .
[11:25] Speaker_D | Yeah it it should not be cluttering up everything .
[11:25] Speaker_B | Mm-hmm .
[11:27] Speaker_A | What's this one on the side ?
[11:29] Speaker_D | Ah that's for the it's kind of a L_E_D_ for indicating your battery and as well as it's like a blinking one you know you can keep it aside .
[11:30] Speaker_C | Locati . Location .
[11:32] Speaker_A | Ah okay .
"[11:35] Speaker_A | Mm-hmm . Mm 'kay . I like the shape of them , I do like the"
[11:36] Speaker_C | Yeah .
[11:39] Speaker_D | Yeah .
[11:39] Speaker_A | the size and the the shape .
[11:46] Speaker_A | Mm-hmm .
"[11:52] Speaker_A | Okay . And maybe we run the evaluation on both of the products , both of these two ."
"[11:55] Speaker_B | Yes . Evalua evaluation and also the evaluation criteria , so what what is important to look at ."
"[12:02] Speaker_A | Basically this is what we've talked about already , um , from the marketing point of view . We just wanna make sure that we've taken into account Yep ."
[12:04] Speaker_B | Mm-hmm .
[12:10] Speaker_B | Well just
[12:11] Speaker_B | do it quickly if if we al already .
[12:16] Speaker_B | Mm-hmm .
[12:42] Speaker_B | Mm-hmm .
[12:58] Speaker_A | So well do you wanna go through and put through those on the the two products now or do we wanna discuss them further and then evaluate them ?
[13:10] Speaker_A | Okay .
[13:12] Speaker_A | So f just go through onto the whiteboard I guess . Not sure how this is gonna come out .
"[13:44] Speaker_B | Mm , well my my personal view is uh w when when this one is eight Euros we must think how can we improve it ."
[13:55] Speaker_A | Mm-hmm .
[13:56] Speaker_B | And then I mean w w w you must just see it we can still spend this four and a half Euro and
[14:02] Speaker_A | Mm-hmm .
[14:04] Speaker_A | Yep .
[14:06] Speaker_B | to r because th th th the the selling price is already prite fik uh uh quite fixed on twenty five Euros
[14:15] Speaker_C | Mm-hmm .
[14:15] Speaker_A | Mm-hmm .
[14:16] Speaker_B | so we just have to offer as much as as well value for the for the customer uh he can have for twenty five Euro .
[14:20] Speaker_C | Functionality .
[14:40] Speaker_D | And now it easy to use .
[14:43] Speaker_C | Easy to use .
[14:45] Speaker_B | Mm .
[14:53] Speaker_A | Mm-hmm .
[15:01] Speaker_A | And trends .
"[15:07] Speaker_A | Oh , you following the idea of using the um removable covers on these ? Is that part of both of them or ?"
"[15:12] Speaker_B | Um well w w we can still discuss that . So um , and together with evaluating this uh we we might come with new ideas I mean adding things or uh removing uh of options because they are too expensive , but"
[15:15] Speaker_A | Okay .
[15:23] Speaker_A | Mm-hmm .
[15:29] Speaker_A | Mm-hmm .
[15:33] Speaker_B | I've received uh a framework which we can do this . I mean did you have this this Excel sheet ?
[15:39] Speaker_A | Mm-hmm .
[15:42] Speaker_C | No .
[15:43] Speaker_D | No .
"[15:43] Speaker_B | No okay , this is these are the the the latest prices of our production uh uh production unit for several components , so we can uh see whether the the price is is within the twelve Euro uh fifty cents uh ."
[15:43] Speaker_A | No .
[15:58] Speaker_A | Mm-hmm . Okay .
[16:04] Speaker_A | Okay . Yep . So it's the pink .
[16:06] Speaker_B | Th th this is the first design .
[16:09] Speaker_A | And the other one's green .
[16:15] Speaker_B | Yes .
"[16:15] Speaker_A | Okay , so look and feel ?"
[16:18] Speaker_A | Where um one is I've broken the pen again .
[16:24] Speaker_B | Uh there is another pen .
"[16:24] Speaker_A | S yeah . Get that one . Um w one's bad and seven's the best . Sorry , one's true and seven's false . One's the best ."
[16:35] Speaker_B | Okay .
[16:35] Speaker_A | So on a scale of one to seven ?
[16:35] Speaker_B | 'Kay .
[16:36] Speaker_B | Okay . So . Look and feel .
[16:42] Speaker_B | Well you already feel that uh pretty much I think .
[16:53] Speaker_B | In i in my opinion
[16:55] Speaker_A | Mm-hmm .
"[16:56] Speaker_B | purely feel is is is very good , is very good in your hand , so I I I would consider two or or may maybe even one for feel . But that's just half , we should also consider look , and then"
"[16:57] Speaker_A | Mm-hmm , yeah ."
[17:01] Speaker_A | Mm-hmm .
[17:04] Speaker_A | Mm-hmm .
[17:08] Speaker_A | Mm-hmm .
[17:11] Speaker_B | i it looks
[17:13] Speaker_B | quite conventional .
[17:15] Speaker_A | Mm .
[17:17] Speaker_B | Don't you agree ?
[17:17] Speaker_D | Mm yeah .
[17:20] Speaker_B | So maybe two . Hmm . Hmm . Ma ma ma ma maybe say say five
"[17:26] Speaker_B | I It's my opinion , but I don't know what what"
[17:28] Speaker_D | Well I will give it maybe we have anyways the way we have designed it's like the surf as you say you know . It though the look is fine but uh still I will give four in that case you know .
[17:34] Speaker_A | Mm-hmm .
[17:36] Speaker_C | Yeah .
[17:42] Speaker_C | Yeah . Four maybe .
[17:43] Speaker_A | Four ? Okay .
"[17:43] Speaker_B | Four , four . Now we th th then we settle on four ."
[17:45] Speaker_A | Mm-hmm .
[17:46] Speaker_D | Yeah .
[17:48] Speaker_D | I will gi yeah .
[17:53] Speaker_C | Uh .
[17:56] Speaker_A | Mm .
[18:01] Speaker_A | No that's the ink's dried .
"[18:02] Speaker_D | No . C can you get the batteries ? No no the battery has fallen down , that's i"
"[18:05] Speaker_A | Battery's low , isn't it the ink ? The b that's the that that one ? battery there ."
[18:09] Speaker_D | Yeah .
"[18:16] Speaker_D | No no it's not that , it's how to close a battery ."
[18:20] Speaker_C | Okay .
[18:24] Speaker_D | Okay ? Now it should be .
[18:25] Speaker_A | Mm .
[18:28] Speaker_A | No I think it's lost a battery .
"[18:29] Speaker_B | Mm , try it , just try it . Oh it will not ri mm , mm ."
[18:31] Speaker_A | No it's It would still write but it wouldn't pick it up with the sensors .
[18:37] Speaker_D | Is there another battery there ? Oh yeah .
[18:41] Speaker_A | You got a second ?
[18:45] Speaker_A | Well we won't be able to tell .
"[18:47] Speaker_B | Yes , it it has a mm ."
[18:54] Speaker_C | Perfect .
[18:55] Speaker_A | Is that working ?
"[19:00] Speaker_A | Did it come out ? Good . Okay . Because we'll be able to see it still even if it wasn't working , it's just a normal whiteboard marker but it wouldn't be picked up on the the actual whiteboard ."
[19:02] Speaker_B | Good . Good .
"[19:06] Speaker_C | Yeah , yeah ."
[19:09] Speaker_C | Yep .
[19:13] Speaker_A | And the other one ?
[19:16] Speaker_C | Wow .
[19:19] Speaker_B | Ah .
"[19:19] Speaker_A | I think it's slightly better , um ,"
[19:20] Speaker_B | Mm .
[19:27] Speaker_B | When we want to include I I I'm doubting about this this component .
[19:31] Speaker_A | Mm .
"[19:34] Speaker_D | No actually this is this is not going to protrude actually , it it's n i it is jus"
[19:34] Speaker_A | Mm .
[19:38] Speaker_A | Okay .
[19:43] Speaker_C | Ac actually yeah it should be embedded .
"[19:44] Speaker_B | Mm , yes I see , mm okay ."
[19:45] Speaker_D | It's will be embedded there so it won't be really you know protruding or something .
[19:46] Speaker_A | Mm-hmm . Yeah .
[19:46] Speaker_C | Yeah .
"[19:48] Speaker_C | Oh you can push push it again , you can push it ."
"[19:51] Speaker_A | Yeah . The other thing is , is the left hand one protruding ? 'Cause if people are left handed they want to use the other hand , maybe it won't work so well ."
[19:52] Speaker_D | Yeah .
[19:54] Speaker_D | Yeah .
[20:02] Speaker_A | Okay .
[20:02] Speaker_B | Well r r
"[20:04] Speaker_A | I'd say two or three for that one , personally ."
[20:07] Speaker_B | Mm .
[20:09] Speaker_A | Probably more towards three than two .
[20:11] Speaker_B | I think the look is better but the feel is is is worse . So so I would also say this is four . But w w do you what do you think ?
[20:17] Speaker_A | Okay .
[20:20] Speaker_D | Uh it's fine I think . My just that um the feel is that um
"[20:27] Speaker_D | you right now you you don't see the feel because right uh for example if you press it quite inside now like this , now it's embedded one ."
[20:35] Speaker_C | Yeah .
[20:36] Speaker_B | Mm . Mm . Yes .
"[20:39] Speaker_B | Yes , it basically is the same shape ."
[20:41] Speaker_D | Yeah . It's a bas basically the same thing actually . You will be Except that in this c
[20:44] Speaker_B | Mm-hmm . Mm .
[20:46] Speaker_C | And the L_C_D_ makes it better . Yeah .
[20:49] Speaker_B | Yeah . Yeah . Yeah .
"[20:49] Speaker_A | Mm , okay ."
[20:51] Speaker_C | So I will say two .
[20:52] Speaker_A | Yeah it's d it's definitely more fancier than that one .
