"[03:29] Speaker_A | Okay , welcome everyone to our next meeting . I'm busy writing and busy leading the meeting , but um I've prepared a little presentation once again um or at least an agenda I think uh the biggest part of the presentation will be uh on your side . Um we are here at the conceptual design meeting , which is hereby opened . Um once again I will try to uh write some minutes which I just from the previous meeting uh placed inside our project folder ,"
"[04:05] Speaker_A | which was quite some typing . Um today we once again have uh three presentations , if I'm right , and after that we will take a decision on the remote control concepts . And just as the last time we have forty minutes to accomplish that . Okay , well"
[04:24] Speaker_A | I'd say let's start with the first presentation . Um in the same order as last time ? Okay .
[04:26] Speaker_D | 'Kay .
[04:29] Speaker_C | W sure .
[04:30] Speaker_B | Mm . Alright .
"[04:32] Speaker_A | Well , take it away ."
"[04:59] Speaker_C | uh said about uh the components , uh its properties and what kind of materials should we use to uh to make uh one of those r remote controls ."
"[05:10] Speaker_C | Uh well first of all I've uh d subtracted some of the components that is that are used uh are w w um you know from what uh the remote control's formed . Uh first of all , the case , the case , the surrounding of the of the the remote control . I would like to uh give you an idea of uh how I thought about ."
[05:31] Speaker_D | Don't destroy my giraffe .
[05:46] Speaker_D | Drop it .
[05:47] Speaker_B | Hmm .
"[06:02] Speaker_C | for our remote control . Um it's poss it's also possible to uh create fancy colours with rubber . Uh rubber l makes it easy to uh to to it lets lets itself colour . Uh titanium uh you have to paint it and with that uh it's possible to scratch it or uh yeah make it ugly . Uh rubber uh the total uh piece of rubber that's sor uh that's that's used uh to make the case is uh the same colour , so if you scratch it it's still the same colour , perhaps uh it's a little bit damaged . But it's a very strong material ."
"[06:38] Speaker_C | Um I h I had an idea single covered uh curved , sorry , single curved . Uh so it's t two dimensional . I think it's uh it's best to draw oh green ."
[06:54] Speaker_C | New . Blank .
[06:57] Speaker_D | You have to go t
[06:57] Speaker_C | Okay .
[07:00] Speaker_C | Let's make it uh black .
[07:03] Speaker_C | Okay . I thought of an idea like this .
[07:06] Speaker_C | Oh that . Um delete .
[07:12] Speaker_C | Blank . Okay .
"[07:20] Speaker_C | So it also looks nice when it's on your table . So you get uh it doesn't lay flat down on the table , but it's c it's stands ."
[07:28] Speaker_D | Oh it's a side view .
"[07:29] Speaker_C | Side view yes it's side view so uh I I'm not technically good at th three D_ modelling , but . Um uh it's just an idea I had so it's uh it's very uh so its also looks nice when it's on the table . Um the graphical user interface and the buttons , uh we also thought about that already . Uh I thought about uh the L_C_D_ touch screen , which is uh is easy to clean too ."
[07:54] Speaker_C | One of the great uh advantages of the L_C_D_ screen you just use some or uh another uh cleaning uh uh cl some cleaning stuff . And um it should be made of strong plastic and it should be bright . Well I already uh s uh explained some properties of that material and I think uh well we also we almost concluded about that uh this should uh be uh our uh button component . So uh
[08:20] Speaker_D | True .
"[08:25] Speaker_C | uh that's all about uh the buttons . Uh the batteries , uh we also thought about that already , uh will be chargeable with uh uh an option for a mount station so you can uh put the uh the remote control in a mount station so its charges itself up instead of uh plugging it in or something like that . Questions , ? Okay ."
[08:44] Speaker_D | No no no no no . Just looking .
