"[03:55] Speaker_B | That's the same as uh on the top of it uh with the the round uh button . But uh we don't uh we don't uh we do think it's um well what if with ease of use , w which prefers the which the the customer of the user prefers ."
[04:00] Speaker_C | Like this one .
[04:06] Speaker_C | It's important .
"[04:10] Speaker_C | Uh I think th this is device which which has a learning curve . Um novice users u use this device as uh normal users use uh a c a remote control . And after a while they start to develop uh some skills in the the voice recognition functions , and then they will not use this dial as often . But other users who are new to this device need something like that . They n they need to understand what uh how to change channels and uh change the volume , so it's easier for them"
[04:33] Speaker_A | Okay .
[04:45] Speaker_A | Could could I see the scroll bar as uh as as a sort of shortcut ?
"[04:53] Speaker_C | Well , it's it's it's another approach , it's more that our um . There are there are many ways of doing uh things uh on such a device . It's it's quite easy ."
"[05:04] Speaker_A | Yeah . Okay . Okay , good . And and the case is is rubber ?"
"[05:09] Speaker_C | Yes , rubber ?"
[05:10] Speaker_A | And the buttons ?
"[05:14] Speaker_A | Okay , and uh the colouring ?"
[05:16] Speaker_C | Uh yellow with uh
[05:39] Speaker_A | Yeah .
"[05:39] Speaker_D | Well , you could use two of them to programme the um channels on the two channel button , 'cause you have to assign two channel new channels ."
"[05:46] Speaker_C | Yes , but it but these are tasks that are only executed once , I think . Or not ?"
"[05:50] Speaker_A | M uh yeah . M m but maybe you do want a programme button to uh for example activate the voice recognition , or train the voice voice recognition ."
"[05:57] Speaker_C | Well okay . Okay , yeah , that's right . Or something li like that ."
[06:01] Speaker_B | And a button for disabling the voice recognition .
"[06:04] Speaker_A | Yeah al although by pressing the button for I n don't know two , three seconds , you could also say it you'd disable it with a little beep and and but o okay , that that's not really really important ."
[06:12] Speaker_C | Yes .
[06:13] Speaker_B | Yeah .
[06:18] Speaker_A | The basic okay .
[06:19] Speaker_B | Of our prototype .
[06:20] Speaker_A | Okay . Um you thought of some evaluation crit criteria ?
[06:26] Speaker_D | Yes .
[06:27] Speaker_A | Okay .
"[06:48] Speaker_D | Uh well , I used the the uh documents ."
[06:54] Speaker_D | And these uh
[06:57] Speaker_D | were the most important criteria .
"[07:10] Speaker_B | So just walk through it step by step . I mean , is it fancy , everything I believe uh"
[07:19] Speaker_D | Uh well appar
[07:20] Speaker_C | I believe it's fancy too .
[07:24] Speaker_A | No .
"[07:24] Speaker_B | Oh , sorry ."
[07:26] Speaker_C | Okay .
"[07:26] Speaker_A | Okay , so this these are the cr uh the criteria ."
"[07:29] Speaker_D | Yeah , I think these are the most important criteria ."
[07:33] Speaker_D | So uh that's about it .
[08:09] Speaker_B | Twenty two .
"[08:10] Speaker_A | Yeah , it's it's w way above um uh above the the the twelve Euro fifty . And what makes it very expensive is uh for example the solar cell . So I guess we should skip that , because it's not that important ."
[08:12] Speaker_B | Yikes .
[08:21] Speaker_C | Well it's very expensive .
[08:26] Speaker_C | Okay .
"[08:27] Speaker_B | Why does the price and and the s oh , one uh exa yeah ."
"[08:30] Speaker_A | Yeah , the the price , the the number of items and the the sum . Um well , this is what I would call our luxury model . Um if you would if you look at the uh w w w what we could do to make it more um"
[08:32] Speaker_B | The number of uh yeah .
[09:04] Speaker_C | Mm-hmm .
[09:08] Speaker_C | Mm-hmm .
[09:25] Speaker_A | It makes it the thirteen yeah .
"[09:29] Speaker_A | Push-buttons are buttons are are not the most expensive , but do add extra cost . So um yeah , th this design is not um"
[09:34] Speaker_C | Hmm .
[09:40] Speaker_A | within our price model .
[09:42] Speaker_C | Okay .
"[09:45] Speaker_C | But I'm afraid it's not complete . Because we use spec uh specic uh special materials , the last item . And you have not added one item there ."
[09:56] Speaker_A | Yeah .
[09:59] Speaker_C | So it's c way too expensive .
[10:04] Speaker_B | But that's that's only for the buttons . So the button we can use plastic .
[10:13] Speaker_A | And uh maybe not use the special form .
"[10:17] Speaker_B | And a plastic b just plastic buttons , a plas uh instead of rubber ."
[10:23] Speaker_C | Yes .
[10:31] Speaker_A | And um yeah .
[10:46] Speaker_A | Yeah .
[10:54] Speaker_C | Type of m maybe another market segment .
[11:01] Speaker_C | Yeah .
[11:02] Speaker_C | Yes .
"[11:07] Speaker_C | That's maybe that's better . Maybe we could uh we should go for straight and simple , but that's not what uh has been asked ."
[11:08] Speaker_A | Yeah .
[11:12] Speaker_A | Yeah .
"[11:16] Speaker_A | I know , I know ."
[11:36] Speaker_C | Hmm .
[11:43] Speaker_C | Yes .
"[11:44] Speaker_A | Um but uh I agree it's it's not a fancy high-tech uh device . Definitely not , no ."
"[12:07] Speaker_A | Oh , this is the wrong one ."
[12:15] Speaker_A | So uh that means redesign .
[12:22] Speaker_B | Mm-hmm .
[12:32] Speaker_A | uh the satisfaction on how things went . Um I'm not sure if we need to evaluate uh the device first .
"[12:48] Speaker_A | Yeah , that's true ."
[12:53] Speaker_A | We l we can learn .
[12:56] Speaker_A | Yeah .
[12:58] Speaker_A | Yeah .
[13:16] Speaker_D | Yay .
[13:18] Speaker_D | Is it ?
[13:20] Speaker_D | Is it fancy ?
"[13:22] Speaker_A | Yeah , I think so ."
"[13:22] Speaker_B | Um the yellow rubber , I think so ."
[13:23] Speaker_C | I think so .
[13:30] Speaker_D | So uh one ?
"[13:32] Speaker_A | Yeah . No , I'll I'll I'll give it a two ."
[13:32] Speaker_C | But it's not that fancy .
[13:34] Speaker_C | I mean
[13:49] Speaker_A | That's a flavour as well .
[14:10] Speaker_A | Yeah .
"[14:11] Speaker_B | It's trendy trendy , fun yeah ."
[14:18] Speaker_A | Yeah .
[14:20] Speaker_A | It applies . It yeah .
[14:21] Speaker_D | It it's fancy .
"[14:22] Speaker_B | Well , just give it a two ."
[14:22] Speaker_C | Okay .
[14:24] Speaker_A | Yeah .
[14:56] Speaker_C | Yes .
[14:57] Speaker_B | So I believe uh we are close uh to two .
"[14:58] Speaker_A | Yeah , I I agree ."
"[15:00] Speaker_C | Yes , I agree too . It's okay . We did yes , we did good ."
"[15:04] Speaker_D | Okay , and uh was it"
[15:07] Speaker_D | innovative ?
[15:14] Speaker_D | Yep .
"[15:15] Speaker_C | Well , let's let's this product ."
"[15:16] Speaker_A | No , we are evaluating this this uh design now ."
[15:18] Speaker_B | Okay .
[15:20] Speaker_C | So I I I think it is . I think it's innovative .
[15:20] Speaker_A | This prototype .
[15:23] Speaker_A | Yeah .
"[15:28] Speaker_B | have the solar , I think ."
[15:37] Speaker_A | That would have been a thrill .
[15:40] Speaker_D | So uh also a uh two ?
[15:42] Speaker_C | I think uh it's a two .
[15:43] Speaker_A | Yep .
[15:48] Speaker_D | Is it easy to use ?
[15:51] Speaker_B | Yeah .
[15:54] Speaker_A | I'm not sure .
"[15:56] Speaker_B | Well yeah , the voice recognition of course is hard to learn , I think ."
"[16:03] Speaker_B | Well , hard it's not for the for the e for the elderly ."
[16:08] Speaker_B | They won't use it .
[16:16] Speaker_A | Yeah .
"[16:28] Speaker_C | So in that in that way it is advanced ,"
[16:31] Speaker_A | Yeah .
[16:32] Speaker_C | and I think it's easy to use for for both uh types of users .
[16:44] Speaker_B | I think a three . Wouldn't give it more .
[16:52] Speaker_D | Well the p the most important function is easy to use .
[16:56] Speaker_A | Yeah .
