[00:03] Speaker_B | If you leave them on the whole time you get to look like a noodle the whole time .
[00:13] Speaker_A | Hmm .
[00:15] Speaker_D | Is that someone's ?
[00:19] Speaker_B | Is that .
[00:22] Speaker_A | Thank you .
[00:25] Speaker_A | Hmm . Hmm .
"[00:27] Speaker_B | Okay , you all switched on ."
[00:27] Speaker_D | Okay .
"[00:28] Speaker_A | Yep , me too ."
"[00:32] Speaker_B | I presume we're good to go . Okay , um"
"[00:36] Speaker_B | minutes um we decided to use a kinetic charger ,"
[00:39] Speaker_A | Mm-hmm .
"[00:40] Speaker_B | standard chip , um 'cause it can come in various different sizes , it wasn't uh"
"[00:47] Speaker_B | uh gonna be a problem factor . We wanted a stand-by function . The case material is gonna be soft , rubbery , changeable . Um buttons with a combination of L_C_D_ and rubber according to the design . Um bright funky designs inspired by fruit , keeping with the hip kind of feel . Um and to try and incorporate voice recognition software into our design until we can find out more about the cost of things like that . Um and the rubber buttons that we'll use will be anti-R_S_I_ . Okay ?"
[01:28] Speaker_B | Prototype presentation .
[01:30] Speaker_C | Is that for us ?
[01:32] Speaker_B | I think that would be you .
[01:32] Speaker_A | Yep .
[01:33] Speaker_C | Okay .
"[01:34] Speaker_A | Me and William worked on a prototype , and I think William is going to make a p presentation on that ."
[01:40] Speaker_A | Yeah .
"[01:48] Speaker_B | Yes , yes you can . Wait a second , I'll get it out ."
[01:54] Speaker_C | Whoa .
[01:55] Speaker_A | It looks
[01:56] Speaker_C | Going a bit crazy over here .
[01:57] Speaker_A | crazy .
[01:58] Speaker_B | Okay .
[02:00] Speaker_C | Thank you .
[02:04] Speaker_A | Um not now .
[02:07] Speaker_A | Oh .
[02:09] Speaker_A | Yeah .
"[02:17] Speaker_C | Okay , so this is our look and feel presentation , the final our final presentation . And we'll first look at the exterior of what we've uh come up with over there . Um"
[02:19] Speaker_B | Right .
[02:21] Speaker_B | Mm 'kay .
[02:30] Speaker_A | 'Kay .
"[02:32] Speaker_C | It's gonna have a a plastic body um with a sort of standard colour , either we're thinking some something fairly neutral like a a white or a light blue or something . This is underneath the rubberised the rubberised uh outer casing um which there'd be sort of a wide choice they would be attached , but we can we can come up with that . Um the um wide choice of colours and sort of patterns , so you've got you've got a lot of customisation with it . Um it's obviously an a sort of clam-shell design and uh the um the top L_C_D_ screen that you can see that would b would be sort of um"
[02:33] Speaker_A | You able to look ?
[02:35] Speaker_A | Yep .
[02:48] Speaker_B | Mm-hmm .
[02:58] Speaker_B | Okay .
[03:29] Speaker_B | Mm . So it's flush .
[03:30] Speaker_A | Right .
"[03:34] Speaker_B | Oh right , okay , yeah ."
"[03:53] Speaker_B | So put it in the top section rather than the bottom sections , 'cause it's the top part that's okay ."
"[03:55] Speaker_C | Yeah . Yeah . Um we decided that um the voice recognition system , it did actually say on the email that they were sort of coming in and they were fairly easy to get a-hold of , so we presumed that they'd also be quite cheap . So you'd have something like where you'd shout out , where where is the remote and"
