"[00:05] Speaker_A | Great , thank you . Yep ."
[00:06] Speaker_D | Cheers .
[00:10] Speaker_C | Right .
[00:12] Speaker_B | Helium one . I think there should be a break for and . But I think maybe that one should be underlined .
[00:12] Speaker_C | Mm mm hmm .
"[00:14] Speaker_A | Sorry , mm yep ."
[00:15] Speaker_D | It should be this one here .
"[00:18] Speaker_C | Yeah , it's hard to know what that is . That's this is a bit of H_T_M_L_ goo ."
[00:27] Speaker_C | I think there should be a break for and .
[00:27] Speaker_B | Helium .
[00:33] Speaker_B | M_B_D_A_ presumably is lambda .
"[00:34] Speaker_C | But this this isn't a s yeah . And this isn't a separate thing , so I w I would agree that you underline the you underline the goo in each case but not the and . Right ?"
"[00:39] Speaker_A | Uh yes , course , of course it is , yeah ."
[00:43] Speaker_B | And the in that case . Yep .
"[00:46] Speaker_D | Do you reckon this stands for lambda or yeah , okay ."
[00:47] Speaker_A | Yeah .
[00:47] Speaker_C | Yeah .
[00:51] Speaker_B | Yep .
"[00:58] Speaker_B | Right , what's different ? Just this . High excitation emission lines ."
[00:59] Speaker_C | Mm mm-hmm .
[01:06] Speaker_C | Mm .
[01:12] Speaker_B | It's talking about the species that the emission lines are coming from .
"[01:17] Speaker_C | Yes . Yeah , yeah ."
[01:23] Speaker_C | Okay .
"[01:33] Speaker_B | ESO , I don't think is an instrument ."
[01:37] Speaker_C | ESO isn't an instrument . You're right .
[01:39] Speaker_B | Okay .
[01:48] Speaker_C | We agreed for to keep hubble . Yep .
"[01:51] Speaker_B | To not yes , to keep hubble . Um for this that should be green as well ."
"[01:55] Speaker_C | Yeah , that should be a source type , yeah ."
"[02:02] Speaker_C | Yeah , do you think that's part of the name , yeah . I don't yeah , I have no way of knowing , yeah ."
"[02:05] Speaker_A | Yeah , I think it all is yeah , I think it is all m one name . Yep ."
[02:08] Speaker_B | Absorption line systems shouldn't be there . Absorption line systems .
[02:10] Speaker_C | Yep .
[02:15] Speaker_B | And again .
[02:16] Speaker_C | Yep .
[02:22] Speaker_C | Right .
"[02:27] Speaker_B | Needs column densities , which is a derived property ."
[02:34] Speaker_C | Mm yeah .
"[02:35] Speaker_A | Yeah , these are s s species ions again , not individual lines ."
"[02:38] Speaker_C | Yep , that's fine ."
[02:39] Speaker_B | Mm-hmm .
[02:44] Speaker_B | And Lyman alpha cloud shouldn't be in there either .
[02:46] Speaker_C | Nope .
[02:54] Speaker_B | No . For some reason I seem to have just died on this one . He got bored .
[03:06] Speaker_B | You're right there .
[03:07] Speaker_C | Okay .
[03:17] Speaker_B | I've labelled that wrong .
[03:21] Speaker_B | And here again .
"[03:27] Speaker_A | Yeah , and this one ."
"[03:28] Speaker_C | Mm that's a spectral feature , that's okay ."
[03:29] Speaker_B | Um it is . But is emission line A_G_N_ a separate class from A_G_N_ ?
