[00:24] Speaker_A | I'm still the secretary .
"[00:27] Speaker_A | Now uh , I ask you to presentate the prototype . One of your you two ."
"[00:36] Speaker_B | Oh this , you mean ?"
[00:37] Speaker_A | Yes . The prototype .
[00:37] Speaker_C | Huh ?
"[00:38] Speaker_B | Yes , well uh"
[00:41] Speaker_B | this is it .
"[00:44] Speaker_B | It's uh it's uh it's yellow . And uh , this is rubber ."
[00:50] Speaker_B | And and and this too .
[00:55] Speaker_B | the sides . And the rest is hard plastic .
[00:56] Speaker_A | Yes .
[01:02] Speaker_B | We uh we had some uh We had a new idea that that this can uh can be uh uh turned inside . And then it covers the these buttons
[01:14] Speaker_A | Okay .
[01:15] Speaker_B | until here or something . And then you can still use the the power button and the mute and the the joystick .
[01:15] Speaker_D | Yes .
[01:21] Speaker_A | Mm-hmm .
"[01:21] Speaker_B | So , you can still operate uh all the things . Because you don't always use the menu ."
[01:27] Speaker_B | And then it can break .
[01:30] Speaker_A | Okay . And the buttons ?
"[01:37] Speaker_B | Big buttons . And everything is blue , except the power button . And the mute . Of uh yeah , and the mute and the the other button . Yeah ."
[01:48] Speaker_B | Channel higher channel button .
[01:50] Speaker_D | Yeah .
[01:51] Speaker_A | And the joystick is for the volume and the channels .
[01:56] Speaker_C | Yes .
[01:59] Speaker_B | Very obvious .
[02:00] Speaker_C | Up is channel up . Down is channel down . To the right is volume up . To the left is volume down .
[02:05] Speaker_B | Yeah .
"[02:06] Speaker_A | Okay , so if joystick and L_C_D_ ."
[02:11] Speaker_A | What's the R_R_ d
[02:15] Speaker_C | The R_R_ ?
[02:15] Speaker_B | R_R_'s the l the the the the company uh logo .
[02:18] Speaker_A | Okay . Very good .
[02:22] Speaker_D | That's on the rub rubber part .
"[02:25] Speaker_B | Uh , yes . Yes . That's about here ."
[02:35] Speaker_B | Oh .
[02:37] Speaker_D | Yeah ?
"[02:45] Speaker_A | We don't know if it's th it if it's okay . So , I'm gonna look . We have Sorry ?"
[02:54] Speaker_D | Do we change the the order ? Or are we going to uh ev evaluate it first ?
[03:05] Speaker_A | Yes . We have to evaluate the product yet . Sorry .
[03:07] Speaker_D | Okay . That's uh um That can be none .
"[03:24] Speaker_D | Um , we gonna do the evaluation now , together . But I have uh a introduction how it works . So , it will come up ."
[03:37] Speaker_D | Uh-oh . Okay .
"[03:41] Speaker_D | Um , yeah . Well , we uh uh , I have um thinked a few evaluation uh criterias , uh based on um our marketing strategy , on uh the latest trends , on user preferences ."
"[03:58] Speaker_D | Uh , we have a seven point scale from uh true , as well . To false , seven ? And on base of each c uh criteria , we need to um give a rating . We can uh Well , it look like this . But we gonna uh do it here , they said . So , you hope found out how to do it with a Word document ."
[04:27] Speaker_D | Yeah .
"[04:37] Speaker_D | Okay , yeah . Yeah . Um , well uh we have the Word document"
[04:47] Speaker_A | Criteria .
"[04:59] Speaker_D | Think I can Uh , what this just an example . So , this not very important . But um , if I can"
[05:08] Speaker_D | get a number in here .
[05:14] Speaker_D | Hmm .
"[05:15] Speaker_A | No , it's okay ."
"[05:16] Speaker_D | Well , uh we can't do that ."
[05:17] Speaker_C | I'll get it .
"[05:18] Speaker_A | Oh , it's okay ."
"[05:19] Speaker_D | Um , so uh you have to think of it as uh the remote control is techno technologically innovative ."
"[05:30] Speaker_D | Uh , and then we have to uh agree on the rating together ."
"[05:34] Speaker_D | And in the end , we will c uh count an average"
[05:38] Speaker_D | of all rating . The first uh on each item .
[05:43] Speaker_A | What do you think ?
"[05:45] Speaker_D | Yeah , I think it's uh Uh , well technologically using , it's not uh it doesn't contain many new features . Only the L_C_D_ ."
"[05:55] Speaker_D | So , it Um , I think I will give it a yeah , yeah , yeah , a four . Hmm ."
[06:04] Speaker_C | I think the scroll-button is something also uh new .
