"[00:00] fe016 | Yeah , I do it"
[00:01] me013 | OK
[00:03] me013 | Yeah .
[00:04] me018 | I just tried it . I think my head is too big .
[00:05] me011 | So .
"[00:06] fe016 | My head 's too big , also . It 's too ba"
"[00:06] fe008 | And there is a problem that you can hear it come and go ,"
"[00:08] fe008 | cuz when you turn your head , then"
[00:10] me018 | Oh yeah .
[00:11] mn005 | Yeah .
"[00:12] fe016 | Oh , that 's true ."
[00:13] me013 | so let 's uh
[00:14] fe016 | course that 's true of a lapel as well .
[00:17] me013 | Let 's discuss agenda items . What did we have ?
[00:18] fe008 | Yes .
[00:19] me013 | uh You you were
[00:20] me013 | announce some things
[00:22] me011 | about forms in general .
"[00:23] me013 | OK , forms"
[00:27] me013 | status on on the uh
[00:33] me013 | discussion which will take us about thirty seconds
[00:33] me011 | Stuff .
"[00:39] me013 | uh , the one among us who 's actually doing a bunch of things on this"
"[00:46] me013 | I was just glancing through it , so I think we"
[00:47] me013 | have something to discuss about .
[00:49] mn005 | Mm - hmm .
[00:50] me013 | um
[00:52] me013 | and
[00:54] me013 | um
[00:55] me013 | We just sent in that uh
[00:58] me013 | NSF pre - proposal but I don't think there 's much to say about that except
[01:01] me013 | we 've sent it in and
[01:05] me013 | um
[01:08] me013 | Anybody ? Anything ?
[01:09] me013 | Anything else going on ? No . OK .
[01:12] me013 | So
[01:13] me013 | Why don't we do it in that order ? Go ahead .
[01:14] me011 | OK .
[01:15] me011 | I uh probably should have printed out more of these .
[01:17] me011 | So one of the things that I 've been doing with the digits forms is I 've been adding more and more speaker specific information to them and it 's getting pretty crowded and you have to fill it out each time .
"[01:26] me011 | So , what I thought was , it would be nice to have a single speaker form that you fill out once ."
"[01:30] me011 | And then , on the digits form you just have to put your name down"
[01:33] me011 | and you can look it up from the speaker form .
"[01:35] me011 | so , I had a first pass of it ,"
[01:36] me011 | and I
[01:40] me011 | what language and education and that sort of stuff and so I have a first pass at it .
[01:45] me011 | And I was uh just wondering if people had any comments on information that should or shouldn't be on it .
[01:49] me011 | And I only did one copy which was really stupid of me .
[01:52] me011 | um
[01:53] me011 | So I 'll just sort of say what it 's on and then I can hand it around .
"[01:57] me011 | uh , Name , Sex"
[01:58] me011 | Email or Other Contact Information .
"[02:00] me011 | And I put the contact information just in case we have people with the same name ,"
"[02:03] me011 | so that you can distinguish them ,"
[02:05] me011 | and then also just to have a separate contact from the consent form .
[02:11] me011 | how we get at the background .
"[02:13] me011 | And we could do profession , but"
[02:14] me011 | it 's so uniform
[02:16] me011 | that we figured what was more important
[02:17] me011 | was actually the education level .
[02:20] me011 | um
[02:23] fe008 | and it 's also relevant to status .
[02:25] fe008 | I c I can insert that .
[02:25] me011 | And s and relevant to status .
[02:26] mn005 | Mm - hmm .
[02:27] me011 | So that what I have is
[02:28] me011 | uh
[02:28] me018 | Status ?
[02:29] fe008 | Which might in af affect the discourse aspects .
"[02:32] fe008 | So , go ahead ."
"[02:32] me018 | Oh oh , stats kind of status , OK ."
[02:33] fe008 | His Uh - huh . Yeah .
"[02:34] me011 | So uh , I have uh ,"
"[02:36] me011 | five things that you can circle ,"
"[02:38] me011 | Undergrad , Grad ,"
