[00:00] me013 | Let 's see . Test ?
[00:01] me013 | Test ? Yeah . OK .
[00:02] mn007 | Channel one .
[00:02] me006 | Hello ?
[00:03] me006 | Hello ?
[00:08] fn002 | Test .
"[00:15] me013 | uh , through Saturday , and , um ,"
"[00:18] me013 | I won't be here Thursday and Friday . But my suggestion is that , uh ,"
"[00:23] me013 | at least for this meeting , people should go ahead , uh , cuz Hynek will be here , and ,"
[00:32] me018 | OK .
[00:35] me013 | Um .
"[00:48] me018 | I don't really have , uh , anything new ."
[00:52] me018 | Been working on Meeting Recorder stuff . So .
[00:55] me013 | OK .
"[00:58] me013 | Do you think that would be the case for next week also ? Or is is , uh ? What 's your"
[01:05] me013 | projection
[01:06] me013 | on ?
[01:08] me018 | Um .
"[01:18] me013 | is , um ,"
"[01:20] me013 | adjusting the , uh , sca the scaling and , uh , insertion penalty sorta stuff ."
"[01:26] me018 | I did play with that , actually , a little bit ."
"[01:28] me018 | Um . What happens is , uh , when you get to the noisy stuff , you start getting lots of insertions ."
[01:34] me013 | Right .
"[01:35] me018 | And , um ,"
"[01:37] me018 | so I 've tried playing around a little bit with , um ,"
[01:40] me018 | the insertion penalties and things like that .
[01:42] me013 | Yeah .
[01:42] me018 | Um .
"[01:43] me018 | I mean , it it didn't make a whole lot of difference . Like for the well - matched case , it seemed"
[01:48] me018 | like it was pretty good .
"[01:49] me018 | Um . I could do more playing with that , though ."
[01:54] me018 | and see .
[01:54] me013 | But you were looking at mel cepstrum .
[01:57] me018 | Yes .
[01:58] me013 | Right .
"[02:02] me013 | Right . So , I mean , i it it 's not the direction that you were working with that we were saying"
"[02:06] me013 | what 's the uh , what 's the best you can do with with mel cepstrum ."
[02:10] me018 | Mmm .
"[02:10] me013 | But ,"
"[02:11] me013 | they raised a very valid point ,"
"[02:13] me013 | which , I guess So , to first order I mean , you have other things you were gonna do ,"
"[02:17] me013 | but to first order , I would say that the conclusion is"
"[02:20] me013 | that if you , um ,"
"[02:22] me013 | do , uh , some monkeying around with , uh , the exact"
[02:27] me013 | HTK training
"[02:29] me013 | and @ @ with , uh , you know , how many states and so forth ,"
"[02:33] me013 | that it it doesn't particularly improve the performance . In other words ,"
"[02:37] me013 | that even though it sounds pretty dumb ,"
"[02:40] me013 | just applying the same number of states to everything , more or less , no matter what language , isn't so bad ."
[02:46] me013 | Right ?
"[02:47] me013 | And I guess you hadn't gotten to all the experiments you wanted to do with number of Gaussians ,"
[02:50] me018 | Right .
"[02:51] me013 | but , um ,"
[02:53] me013 | let 's just If we had to if we had to
"[02:55] me013 | draw a conclusion on the information we have so far , we 'd say something like that . Right ?"
[02:59] me018 | Mm - hmm .
"[03:00] me013 | Uh , so the next question to ask , which is I think the one that that that Andreas was dre addressing himself to in the lunch meeting ,"
"[03:07] me013 | is ,"
"[03:08] me013 | um ,"
"[03:09] me013 | we 're not supposed to adjust the back - end ,"
[03:11] me013 | but anybody using the system would .
[03:14] me018 | Yeah .
"[03:15] me013 | So ,"
"[03:16] me013 | if you were just adjusting the back - end ,"
"[03:19] me013 | how much better would you do , uh , in noise ?"
"[03:23] me013 | Uh , because"
[03:24] me013 | the language scaling and insertion penalties and so forth are probably set to be about right for mel cepstrum .
[03:30] me018 | Mm - hmm .
"[03:31] me013 | But ,"
"[03:32] me013 | um ,"
[03:33] me013 | they 're probably not at all set right
"[03:36] me013 | for these things , particularly these things that look over , uh , larger time windows , in one way or another with with LDA and KLT and neural nets and"
[03:45] me013 | all these things .
[03:46] me013 | In the fa past we 've always found that we had to increase the insertion penalty to to correspond to such things .
"[03:53] me013 | So ,"
"[03:54] me013 | I think that 's , uh , @ @ that 's kind of a first - order thing that that we should try ."
"[04:00] me018 | so the experiment is to , um ,"
"[04:03] me018 | run our front - end like normal , with the default , uh ,"
"[04:07] me018 | insertion penalties and so forth ,"
[04:08] me018 | and then
[04:10] me018 | tweak that a little bit and see how much of a difference it makes
"[04:13] me013 | So by "" our front - end "" I mean take , you know , the Aurora - two s take some version that Stephane has that is ,"
[04:18] me018 | Mm - hmm .
"[04:19] me013 | you know , our current best version of something ."
[04:22] me013 | Um .
"[04:24] me013 | I mean , y don't wanna do this over a hundred different things that they 've tried but , you know , for"
[04:29] me013 | some version that you say is a good one . You know ? Um .
"[04:34] me013 | how much ,"
"[04:36] me013 | uh , does it improve if you actually adjust that ?"
[04:44] me018 | OK .
[04:45] me013 | But it is interesting . You say you you have for the noisy How about for the for the mismatched or or or or the or the medium
[04:52] me013 | mismatched conditions ? Have you ?
"[04:54] me013 | When you adjusted those numbers for mel cepstrum , did it ?"
"[04:59] me018 | Uh , I I don't remember off the top of my head ."
[05:02] me018 | Um .
[05:05] me018 | Yeah . I didn't even write them down .
"[05:07] me018 | I I I don't remember . I would need to Well , I did write down ,"
"[05:14] me018 | So , when I was doing I just wrote down some numbers for the well - matched case ."
[05:18] me013 | Yeah .
[05:19] me018 | Um .
"[05:20] me018 | Looking at the I wrote down what the deletions , substitutions , and insertions were ,"
"[05:25] me018 | uh ,"
[05:25] me018 | for different numbers of states per phone .
[05:28] me013 | Yeah .
"[05:29] me018 | Um , but , uh , that that 's all I wrote down ."
[05:33] me013 | OK .
[05:33] me018 | So . I I would Yeah . I would need to do that .
[05:38] me018 | I can do that for next week .
[05:39] me013 | Yeah .
[05:50] me013 | but I think it would be it 'd be good to know that .
[05:51] me018 | OK .
"[05:55] me018 | front - end , uh , stuff from you or you point me to some files that you 've already calculated ."
[05:56] mn007 | Hmm .
[05:58] mn007 | Yeah .
[05:59] mn007 | Alright .
[06:01] me013 | OK .
[06:03] me013 | Uh .
[06:12] me018 | I probably will have time to do that and
[06:14] me018 | time to play a little bit with the silence
[06:17] me013 | Mm - hmm .
[06:17] me018 | model .
[06:18] me018 | So maybe I can have that for next week when Hynek 's here .
[06:21] me013 | Yeah .
"[06:29] me013 | That , in fact , might have been"
[06:36] me013 | at least part of it that that we were seeing . Remember we were seeing the SRI system was so much better than the tandem system .
[06:42] me018 | Hmm .
"[06:43] me013 | Part of it might just be that the SRI system , they they they always adjust"
[06:48] me018 | Is there ?
[06:50] me018 | I wonder if there 's anything that we could do to the front - end
[06:56] me013 | Yes . I think you can .
[06:59] me018 | What could you do ?
"[07:02] me013 | uh ,"
"[07:04] me013 | part of what 's going on ,"
"[07:06] me013 | um , is the , uh , the range"
[07:10] me013 | of values .
"[07:13] me013 | So , if you have something that has a much smaller range or a much larger range ,"
[07:18] me018 | Oh .
[07:19] me013 | and taking the appropriate root .
[07:21] me018 | Mm - hmm .
"[07:22] me013 | You know ? If something is kind of like the equivalent of a bunch of probabilities multiplied together ,"
"[07:28] me013 | you can take a root of some sort . If it 's like seven probabilities together , you can take the seventh root of it or something , or if it 's in the log domain , divide it by seven ."
[07:34] me018 | Mm - hmm .
"[07:36] me013 | but ,"
"[07:37] me013 | um ,"
[07:38] me013 | that has a similar effect
[07:41] me013 | because it changes the scale
[07:43] me013 | of the numbers of the differences between different candidates from the acoustic model
"[07:46] me018 | Oh , right . So that w Right . So , in effect ,"
[07:48] me013 | as opposed to what 's coming from the language model .
[07:50] me018 | that 's
[07:52] me018 | changing the value of your insertion penalty .
"[07:54] me013 | Yeah . I mean , it 's more directly like the the language scaling or the , uh the model scaling or acoustic scaling ,"
[07:56] me018 | That 's interesting .
[08:03] me018 | Mm - hmm .
[08:06] me018 | Right .
"[08:08] me018 | So if we know what the insertion penalty is , then we can get an idea"
"[08:13] me018 | about what range our number should be in , so that they match with that ."
[08:15] me013 | I think so . Yeah .
[08:17] me013 | Yeah . So that 's why I think
[08:18] me013 | that 's another reason other than curiosity as to why i it would in fact
[08:25] me018 | Mm - hmm .
"[08:26] me013 | I mean , the other thing is , are aren't we seeing ? Y y I 'm sure you 've already looked at this bu in these noisy cases , are ? We are seeing lots of insertions . Right ? The insertion number is quite high ?"
[08:35] mn007 | Yeah .
[08:35] me018 | Yeah .
[08:37] mn007 | Yeah .
[08:43] mn007 | when the front - end is more robust .
[08:46] mn007 | Yeah . I could look at it at this . Yeah .
[08:49] me013 | Yeah . Wha - what 's a typical number ?
[08:49] mn007 | Mm - hmm .
[08:51] mn007 | I don't I don't know .
"[08:51] me013 | Do we ? Oh , you oh , you don't know . OK ."
[08:55] mn007 | Mm - hmm .
[08:58] mn007 | Mm - hmm .
"[09:10] me013 | tend to be on the small side comparing to to , uh , substitutions ."
"[09:13] me018 | Well , this the whole"
"[09:15] me018 | problem with insertions was what I think ,"
"[09:18] me018 | um , we talked about when"
[09:23] me018 | and that
"[09:24] me018 | was when people were saying , well we should have a , uh ,"
[09:29] me013 | Right .
"[09:30] me018 | that , because all that stuff that we 're getting thr the silence that 's getting through is causing insertions . So ."
[09:35] me013 | Right .
"[09:40] me013 | Yeah . And it may be less of a critical thing . I mean , the fact that some get by may be less of a critical thing if you ,"
"[09:47] me013 | uh , get things in the right range ."
[09:48] me018 | Mm - hmm .
"[09:49] me013 | So , I mean , the insertions is is a symptom ."
"[09:52] me013 | It 's a symptom that there 's something , uh , wrong with the range ."
[09:52] me018 | Right .
"[09:55] me013 | But there 's uh , your your your substitutions tend to go up as well . So , uh , I I I think that ,"
[09:59] me018 | Mm - hmm .
[10:05] me013 | um .
"[10:09] me013 | I mean , that 's why just in general , if you"
"[10:12] me013 | change what these these penalties and scaling factors are , you reach some point that 's a that 's a minimum . So ."
[10:20] me013 | Um .
"[10:22] me013 | We do have to do well over a range of different conditions , some of which are noisier than others . Um ."
[10:35] me013 | it 's if we actually could pick a a a more stable value for the range
"[10:40] me013 | of these features ,"
"[10:41] me013 | it , um ,"
"[10:44] me013 | uh ,"
"[10:58] me013 | and it 's ar artificial here that we 're not adjusting those ,"
[11:03] me018 | Hmm .
"[11:07] me013 | I remember after we got our stuff more or less together in the previous systems we built , that"
[11:11] me013 | we tended to set those scaling factors at kind of a
[11:17] me018 | Mm - hmm .
