"[00:13] fe016 | No , I mean , just like no one would know if something 's actually"
"[00:21] mn057 | Well , it 's being recorded anyway , right ? Why listen to the guy ?"
"[00:27] fe016 | Yeah , you just say , "" Mm - hmm . Mm - hmm "" ."
"[00:29] me055 | You need me , yeah ."
[00:30] mn057 | Then we can get Liz 's X marks later to see if there are any important things .
"[00:38] me025 | Oh , so ,"
[00:38] me011 | So .
[00:39] me055 | I really count .
[00:42] mn057 | Mine is on .
[00:44] mn057 | Where am I ?
[00:44] me025 | There 's a switch on top .
[00:45] mn057 | Which one ?
"[00:45] me011 | There 's a switch on top . So . "" On - off "" ."
[00:47] mn057 | Which one ?
[00:48] fe008 | Hello ?
[00:49] mn038 | This is on .
"[00:50] mn038 | Hi , hi , hi ."
"[00:52] mn057 | Channel Oh , I 'm on two . Good ."
[00:54] mn038 | Hello ? Hello ? I 'm I 'm on zero ! Yes !
[00:56] mn057 | You are on zero .
"[00:56] mn038 | Oh , uh I 'm being recorded by the wire ."
[00:57] me056 | Hello ?
[00:57] me011 | The the wireless ones are actually labeled .
[00:58] fe016 | Hello ?
[00:58] me025 | Yeah .
"[00:59] fe008 | I 'm on channel four ? Channel four , channel four , channel four ?"
"[01:01] mn057 | Oh , they 're already labeled ?"
[01:02] me011 | They have a little piece of tape .
[01:05] fe008 | Why ? That was good .
[01:05] me055 | And is that the channel number or the microphone number ?
"[01:06] mn057 | Well , I mean , you 're counting maybe from one instead of zero , so ."
[01:08] fe008 | Hey .
[01:09] me011 | Subtract one from the mike number to get the channel number .
[01:10] fe008 | Hey .
[01:10] fe008 | Hey .
"[01:11] fe008 | You know , I have a feeling we 're on reversed . Does yours say "" three "" ?"
[01:11] me055 | Right .
[01:11] me056 | Right .
[01:11] mn057 | Right .
[01:12] me025 | Yeah .
[01:12] fe016 | And what about these ?
[01:12] mn038 | @ @ and Mike are coming on my channel .
[01:13] me011 | Or maybe add one .
"[01:13] me025 | No , no , no , no , no , no ."
"[01:15] me056 | No , no . You subtract He was just saying trap subtract one ."
[01:15] fe016 | Is it labeled ?
[01:15] fe008 | No ?
"[01:17] fe008 | Oh , thank you . Sss - this is the problem ."
[01:19] mn057 | Right .
"[01:20] fe008 | Good . OK , good , good , good ."
[01:22] fe008 | Thank you .
[01:25] me056 | Hmm .
[01:31] me011 | You look ni You look nine .
"[01:33] fe008 | Yeah , I 'm number three . That 's right . OK ."
"[01:35] mn057 | So , yeah ."
"[01:39] fe016 | Well , thank you ."
[01:40] fe016 | This is kinda fun .
"[01:45] me055 | Yeah , yeah ."
[01:47] fe016 | But it won't last long .
[01:47] mn057 | No !
[01:47] me025 | That 's right .
"[01:48] me011 | Yeah , so it 's r it 's remarkable how quickly people forget ."
[01:51] fe016 | Right .
"[01:52] me011 | So far , e"
[01:54] me055 | you can you can hear the shadow it creates .
[01:55] me055 | There was this like little acoustic shadow
"[01:57] me055 | from having this in front , yeah ."
[01:58] mn038 | Yeah ? Uh - huh .
[01:59] me056 | Uh .
"[02:00] me055 | Well , I can I can feel it ."
[02:03] fe016 | That 's amazing .
"[02:13] mn057 | So , Harry , we should maybe record some of your clicks and , you know ."
[02:16] me056 | I 've been clicking plenty .
[02:18] me056 | But they don't show up .
[02:18] mn038 | the sound effect man .
[02:21] me056 | They don't show up on that thing .
"[02:22] me011 | Well , I I bet they 're recorded"
[02:22] fe008 | Yeah .
"[02:24] me025 | Oh , yeah ."
[02:24] me011 | quite loudly .
[02:29] me056 | They tend to clip .
[02:30] me055 | Hmm .
"[02:32] me011 | That 's a nice user interface , Dan . Very what does "" solo "" mean ?"
"[02:35] me025 | Uh , it means I was trying to think of things they put on real mixers that I should have on mine ."
[02:42] me056 | Ahh .
"[02:43] me055 | feed it through the headphones , for example ."
"[02:44] me025 | cuz it 's actually you know , it 's it 's how to it 's what can I what application can I have for a for a , uh ,"
"[02:49] me025 | a class method rather or a class you know , a class procedure . So the solo by sa satellite . Then if you click on one of the other ones , it clears that one ."
[02:55] me055 | Hmm .
"[02:56] me011 | Oh , but it doesn't actually do anything else ?"
[02:56] mn038 | OK .
[02:59] me056 | So you 've implemented radio buttons .
[03:00] fe008 | It looks pretty slick though . That 's great .
[03:01] me025 | Yeah .
[03:02] fe008 | Ca - can can we fast forward through this conversation ?
"[03:07] me025 | Yeah , the uh ,"
