[00:00] fe068 | We have littler heads so .
"[00:04] fe008 | OK . So , everything 's Oh , the microphone adjustments , we should check Would you check the microphone adjustments , please ?"
"[00:09] fe008 | Is is M So , is is Marisa 's close enough ?"
[00:10] me011 | Everyone just talk .
[00:12] fe069 | I 'm Yes .
[00:12] me070 | Hmm ?
"[00:13] fe008 | But , I mean , also , to get the do you you what you said about is i is it close ?"
[00:14] me011 | It doesn't really matter .
[00:16] me011 | OK . Thanks .
[00:16] fe008 | OK . Alright .
[00:16] fe066 | Hello .
[00:17] fe067 | Hello ?
[00:18] fe069 | I can change it . I was just trying a new head position .
[00:18] me070 | Hmm .
"[00:21] me011 | Hmm . And so , about a thumb and a half , maybe two thumb widths away from your mouth . So that 's a little far . And then , right near the corner ."
[00:21] me070 | Mm - hmm .
[00:24] fe008 | Yeah .
[00:26] fe067 | Hmm .
[00:27] fe066 | Oh .
"[00:29] me011 | "" Thumb "" , as in this way ."
[00:31] me011 | @ @ Just just So it should be right about there .
[00:33] me070 | OK . I see .
[00:34] fe067 | Hello ? OK .
"[00:34] me011 | And then you can look on the screen , and if you see breath noise , in other words , when you 're breathing , if you see it going up and down a lot , then move it a little further away from from your nose ."
[00:45] fe068 | Hmm .
[00:48] fe066 | Hello . That 's good .
[00:52] me011 | OK . @ @
[00:53] me070 | Hello . OK . Mine 's good .
[00:54] fe069 | OK .
[00:54] fe067 | Hello ?
"[00:59] fe008 | So . Uh , welcome back . Thank you for coming ."
"[01:09] fe008 | some ideas about , um ,"
"[01:13] fe008 | well , i the return to the conventions , but I also wanted to ,"
"[01:16] fe008 | uh , share with you a couple of the"
"[01:19] fe008 | things that I 've picked up in terms of checking . And these are uh , th these are things that came up with the tra with the Tigerfish transcripts . I 'm just doing this cuz I think it 's interesting ."
"[01:27] fe008 | OK . So , um ,"
"[01:40] fe008 | um ,"
[01:42] fe008 | u
"[01:42] fe008 | Leah Leah noticed this one where I said something and , um , the"
"[01:47] fe008 | transcriber interpreted it as "" twosome gruesome , uh , different sizes different this "" , and , um , actually what I meant to say was"
[02:02] fe066 | Whoa .
