"[00:06] me003 | Hey , you 're not supposed to be drinking in here dude ."
[00:09] mn015 | OK .
[01:12] me003 | Do we have to read them that slowly ?
[01:15] me003 | OK . Sounded like a robot .
"[01:19] me003 | Um , this is t"
"[02:43] fe016 | Great . I 'm thinking , why don't you guys go ahead and start I mean , the data of the of you guys talking to each other is still useful . And then when your colleagues come in you know , it 'll it 's recording now , so it 'll just keep recording ."
"[02:55] fe016 | And then if Would you do me a big favor , um , maybe Robert , cuz you know how to do this , that 's just hitting the square ? the black square when you 're done ?"
"[03:03] fe016 | But make sure not to hit the "" record "" again . It will erase everything ."
"[03:06] fe016 | If you hit that black square , that 's great ."
[03:08] fe016 | I 'm gonna be in the meeting that might run over to four o ' clock @ @ finished .
"[03:13] fe016 | And then when you leave , just turn off the microphones , the batteries go up and down and That 's great ."
[03:22] fe016 | At least we got yours .
[03:24] fe016 | OK . Thanks . Have a good meeting .
[03:26] me012 | OK .
[03:46] me003 | That 's what I think of when I think of beat poetry .
[03:49] me012 | Beat poetry .
"[03:53] me003 | You ever seen "" So I married an axe murderer "" ?"
[03:56] me012 | Uh parts of it .
[03:56] mn015 | Mm - hmm .
[03:58] me003 | There 's a part wh there 's parts when he 's doing beat poetry .
[04:00] me012 | Oh yeah ?
[04:01] me003 | And he talks like that .
[04:04] me003 | That uh probably is why I think of it that way .
[04:07] mn015 | Hmm .
"[04:08] mn015 | No , I didn't see that movie . Who did who made that ?"
[04:10] me003 | Mike Meyers is the guy .
[04:11] mn015 | Oh . OK .
"[04:18] me003 | That 's his cute romantic comedy , yeah ."
"[04:30] me003 | The other thing that 's real funny ,"
"[04:37] me003 | and uh he 's sitting there on this couch and they bring him this massive cup of espresso ,"
"[04:53] mn015 | Uh . We 're having , a"
[05:02] me003 | Wait do are y
[05:04] me003 | So you 're trying to decide who 's the best taster of tiramisu ?
[05:11] mn015 | a fierce argument that broke out over whose tiramisu might be the best and so we decided to have a contest where those people who
[05:16] me003 | Ah .
[05:27] mn015 | and then vote .
[05:28] me003 | Hmm .
[05:30] mn015 | Should be fun .
"[05:38] me003 | Seems like you could put a s magic special ingredient in , so that everyone know which one was yours ."
[05:46] mn015 | Mm - hmm .
"[05:48] mn015 | Well , I was thinking if um y you guys have plans for Sunday ? We 're we 're not it 's probably going to be this Sunday , but um we 're sort of working with the weather here"
[05:58] mn015 | because we also want to combine it with some barbecue activity where we just fire it up and what whoever brings whatever
"[06:06] mn015 | you know , can throw it on there ."
"[06:08] mn015 | So only the tiramisu is free ,"
[06:10] mn015 | nothing else .
"[06:13] me003 | Well , I 'm going"
"[06:15] me003 | back to visit my parents this weekend , so , I 'll be out of town ."
[06:18] mn015 | So you 're going to the west Bay then ?
"[06:21] mn015 | No , south Bay ?"
"[06:21] me003 | No , the South Bay , yeah ."
[06:22] mn015 | South Bay .
"[06:25] me012 | Well , I should be free , so ."
"[06:27] mn015 | OK , I 'll let you know ."
[06:28] me010 | I 'm sorry . I was looking for you guys downstairs . I didn't know that you had moved the meeting . Alright .
[06:28] me012 | OK .
[06:39] me003 | We are .
[06:40] me010 | Alright .
[06:46] me003 | Is Nancy s uh gonna show up ?
"[06:48] me010 | She 's got a student with her now . So , she probably won't ."
[06:51] me003 | Mmm .
[06:58] me003 | Wonder if these things ever
"[06:59] me003 | emit a very ,"
"[07:01] me003 | like , piercing screech right in your ear ?"
"[07:05] me010 | No , no . The Human Subjects Committee wouldn't allow it ."
[07:11] mn015 | They are gonna get more comfortable headsets .
[07:13] me010 | Good .
[07:14] mn015 | They already ordered them .
[07:16] me010 | Uh - huh .
[07:19] mn015 | OK .
[07:21] mn015 | Let 's get started .
"[07:25] mn015 | Should I go first , with the uh ,"
"[07:31] mn015 | um ,"
[07:34] mn015 | data . Can I have the remote control . Thank you .
[07:52] mn015 | OK .
[07:54] mn015 | So . On Friday we had our wizard test data test
[08:07] mn015 | This was the introduction .
"[08:08] mn015 | I actually uh ,"
"[08:11] mn015 | even though Liz was uh kind enough to offer to be the first subject , I"
"[08:15] mn015 | sort of felt that she knew too much , so I asked uh Litonya ."
[08:20] mn015 | just
[08:21] me010 | Mm - hmm .
"[08:21] mn015 | on the spur of the moment , and she was uh kind enough to uh"
"[08:26] mn015 | serve as the first subject . So , this is what she saw as part of as uh for instr introduction , this is what she had to read"
"[08:38] mn015 | Uh , that was really difficult for her"
"[08:43] me012 | Because of l all the names , you mean ?"
[08:44] mn015 | The names and um
[08:57] mn015 | and um
"[09:00] mn015 | then of course the system broke down , and those were the l uh"
[09:14] mn015 | Um .
[09:16] mn015 | There are here are uh the results .
[09:23] mn015 | Mmm .
"[09:31] fe903 | Culture on every corner , and more than ten museums @ @ five playhouses , city theater Zwinger three . Visit our parts of the civi"
[09:34] mn015 | We will skip the reading now . D
[09:36] mn015 | Um .
[09:42] mn015 | And um .
[09:50] fe046 | Thank you for calling Heidelberg Tourist Information . How may I help you ?
"[09:54] me012 | Wait , can I I have a question . So ."
[09:55] fe903 | Hi . I want to um
"[09:58] me012 | So there 's no system , right ? Like , there was a wizard for both uh both parts , is this right ?"
[10:04] mn015 | Yeah . It was bo it both times the same person .
[10:07] me012 | OK .
"[10:12] me012 | And she didn't I mean . Well . Isn't this kind of obvious when it says "" OK now you 're talking to a human "" and then the human has the same voice ?"
[10:19] mn015 | No no no .
[10:19] mn015 | We u Wait .
"[10:21] mn015 | OK , good question , but uh"
[10:23] mn015 | you you just wait and see .
[10:24] mn015 | It 's You 're gonna l learn .
[10:24] me012 | OK .
"[10:31] mn015 | Because she was actually they there was some uh lapse in the um wireless ,"
[10:37] mn015 | we have to move her closer .
[10:39] fe903 | I 'm deciding on going to the concert of the Hindelberg for the Hindelberg Symphony Orchestra .
[10:45] fe903 | I want to buy something elegant in one of the designer boutiques
[10:50] fe903 | which is located on Friedrich Ebert um Anlage ? Do you understand that ?
"[11:02] fe046 | In order to get to the Friedrich Ebert Anlage , turn around and go towards the church . Next you have to t at the church into the Friedrich Ebert Anlage ."
[11:15] fe903 | OK .
"[11:21] me003 | Is she mispronouncing "" Anlage "" ? Is it "" Anlaga "" or "" Anlunga """
[11:25] fe903 | I want @ @ what a um sunken castle is .
"[11:33] fe046 | A sunken castle differs from the regular sort of castle in that it is built in a flat region , rather than on a mountain ."
[11:43] fe903 | OK .
"[12:01] fe046 | In order to get to the student prison , from the university square , turn right , and walk one block ."
[12:18] fe903 | OK .
[12:26] fe046 | Hello ?
[12:26] fe903 | Yes .
"[12:27] fe046 | Uh , I 'm sorry , something uh seems to have happened to the system . Um , see if I can help you ."
[12:35] fe903 | Are you a live person ? or is this a recording ?
[12:40] fe046 | Th - I 'm a live person .
"[12:41] fe903 | OK . Um , thing I was gonna ask you , um , OK ,"
[12:49] fe903 | @ @
"[12:50] fe046 | I need to know where you are , first of all"
"[12:54] fe903 | W where am I ? Um , I don't know ."
[13:03] fe046 | See c figure it out ?
[13:06] fe903 | I see a building that 's um under construction .
"[13:12] fe046 | OK , uh - huh ."
[13:15] fe046 | That 's p that 's probably the university square .
"[13:18] fe903 | OK . So , that 's where I am ."
"[13:21] fe046 | OK . So , uh , what do you need to do ?"
[13:22] fe903 | Um .
"[13:24] fe903 | Can you give me a description of the Powder - Tower , at the Hindelberg castle ?"
"[13:31] fe046 | Yeah , in order to get there you have to take a bus , you 've got to take the number forty - two"
[13:37] fe903 | Uh - huh .
[13:38] fe046 | To the town hall station . And then you have to transfer to the funicular train . And take the castle exit and turn right . And after about half a mile you 'll see the the Powder - Tower on your right hand side .
[13:50] fe903 | OK . And How much is it for the train and the bus ?
"[13:58] fe046 | Um , you can get a a transfer on the on the bus for the train for about uh four marks ."
"[14:05] fe903 | OK . OK , that 's it ."
[14:11] fe046 | That 's all you need to do ?
"[14:12] fe903 | Mm - hmm , thanks for your help ."
"[14:13] fe046 | Sure , bye - bye ."
[14:24] mn015 | Yeah .
[14:25] fe903 | But it was a real person .
[14:30] fe903 | Did I call Europe ?
[14:31] fe903 | @ @
"[14:32] mn015 | "" Did I call Europe ? "" So , this is it ."
[14:33] fe903 | @ @
[14:39] mn015 | We had her fooled in the beginning . She thought it was a recording in the beginning and was surprised that a human came on .
"[14:45] mn015 | Um , maybe she had some doubts later on whether the first part was a recording or not , but while she was speaking to it , she didn't ."
"[14:51] me010 | So , are are you trying to record this meeting ?"
[14:56] mn015 | There was a strange reflex .
"[14:59] mn015 | I have a headache . I 'm really sort of out of it . OK , the uh"
[15:04] mn015 | lessons learned . The reading needs to be shorter . Five minutes is just too long .
"[15:07] mn015 | Um ,"
"[15:09] mn015 | that was already anticipated by some people suggested that if we just have bullets here , they 're gonna not they 're subjects are probably not gonna going to follow the order . And uh she did not . She No . She she jumped around quite a bit ."
[15:22] me012 | Really ?
"[15:23] me012 | Oh , it 's surprising ."
"[15:25] me010 | S so if you just number them "" one "" , "" two "" , "" three "" it 's"
[15:29] me010 | OK .
[15:31] me010 | Right .
"[15:31] mn015 | Um . We need to So that 's one thing . And we need a better introduction for the wizard . That is something that Fey actually thought of a in the last second that sh the system should introduce itself , when it 's called ."
[15:41] me010 | Mm - hmm .
[15:43] me010 | True .
"[15:44] mn015 | And um , um , another suggestion , by Liz , was that we uh , through subjects , switch the tasks . So when when they have task - one with the computer , the next person should have task - one with a human , and so forth . So we get nice um data for that ."
[16:01] me010 | Mm - hmm .
"[16:04] mn015 | Um , we have to refine the tasks more and more , which of course we haven't done at all , so far ,"
