"[00:08] me013 | sort of last minute stuff to to , uh , try to get some recognition results ."
"[00:15] me013 | So , uh , on on on meeting data ."
"[00:23] mn017 | Well , we I just started recognition on the"
"[00:26] mn017 | on Thilo 's segments ,"
[00:29] mn017 | which was but using the far far
[00:32] mn017 | the close - talking microphone .
[00:35] mn017 | And you wanted I know you wanted the far - field data .
"[00:37] me013 | Right . So so , we have some stuff with no overlap , uh , for which there would be"
[00:43] me013 | near near - field results .
[00:45] mn017 | Uh - huh .
[00:45] me013 | We wanted to get the far - field results for that .
"[00:48] me013 | And then this this real , uh , long shot thing would be , that we 'd apply Dave 's processing"
"[00:56] me013 | to , uh , potentially training and test data"
[00:59] me013 | and do the look at the same thing . And
[01:06] me013 | one thought was to use We couldn't remember how
"[01:09] me013 | different the numbers were , but if you just worked with males only and used the short training"
"[01:14] me013 | there 're there 're uh , I think Chuck 's recollection was that when he was doing the feature stuff , it took maybe a day and a half"
[01:19] me013 | to do the training . Yeah .
[01:20] mn017 | To retrain ?
[01:27] mn017 | Yeah .
[01:28] mn017 | Um .
[01:30] mn017 | That 's about right .
"[01:34] mn017 | It depends on who else is using machines , but we have more machines now . So ."
"[01:39] mn017 | It 's more like a day , probably ."
"[01:41] me013 | Um , how much worse is the short training set than the large one , in terms of the ultimate performance ?"
[01:53] mn017 | three or four percent absolute .
[01:53] me013 | Yep .
"[01:55] me013 | So , it 's that should be fine for this , I would think ."
[01:59] me013 | So we an and you have the short you have short training results for
[02:03] me013 | the close case ?
"[02:05] mn017 | Um , not for meetings ."
[02:13] mn017 | with the
[02:15] mn017 | small models on meeting data .
"[02:19] mn017 | But I I have the models , so I could"
"[02:22] me013 | So , how do you know it 's ? Oh , it 's three percent on on , uh , on Hub - five ."
[02:22] mn017 | run reco
[02:25] me018 | Hub - five .
[02:27] me013 | I see .
"[02:32] me013 | So the question is , what ?"
"[02:42] mn017 | we might wanna restrict it to , maybe , a few meetings ,"
[02:46] mn017 | if you want to do a full comparison .
[02:49] mn017 | Uh .
"[02:51] me013 | I mean , it 's the non - overlap only ."
[02:57] me013 | it has to be enough to be sort of comparable to what
[03:01] me013 | you folks were seeing and what you reported already .
[03:05] mn017 | Hmm .
[03:13] me013 | No . He has to create that .
[03:14] mn017 | Right .
[03:18] me013 | We have a whole parallel set of things over here
[03:20] mn017 | Mmm .
[03:21] me013 | which are all with digits .
[03:23] mn017 | I see .
[03:23] me013 | And and and Dave has been working with that and there 's all of those issues .
"[03:40] me013 | uh , a l a lot tha tha"
"[03:42] me013 | a particular test set , that you that we reported at HLT ."
[03:43] mn017 | Hmm .
[03:46] mn017 | Right .
"[03:52] me013 | Um , and then ,"
"[03:54] me013 | uh , if we could on top of that I mean , so this is gonna be a lot worse . Right ?"
"[03:58] me013 | Whatever comparison we w w one would presume . But we don't know how much worse ,"
[03:59] mn017 | Mm - hmm .
[04:02] mn017 | Right .
"[04:02] me013 | w w uh , which is certainly one interesting thing ."
"[04:05] me013 | And then , um ,"
[04:19] me013 | How many hours of training ?
"[04:21] mn017 | I recently retrained ,"
"[04:24] mn017 | for another reason , on the full training set ."
[04:33] me013 | Yeah .
"[04:34] mn017 | So , it 's actually conceivable"
[04:36] mn017 | to do use the full training set .
"[04:45] mn017 | Oh , I see ."
[04:45] me013 | be worth doing it .
[04:47] me013 | How big is the small training set ?
[04:51] me013 | Do you remember ?
"[05:11] mn017 | thirty and fifty hours , maybe . I f I forget the"
[05:14] me013 | It 's around there .
[05:14] mn017 | exac Right .
"[05:15] me013 | And ha and and male is roughly half of that , or ?"
"[05:18] me018 | Well , that 's only male ."
[05:19] me013 | Or or or was that only male ?
[05:22] mn017 | I I can look it up .
"[05:23] mn017 | It 's it 's it 's just , uh , I don't know the remember the the number ."
[05:28] me018 | We could only jus just do the male only right ? Or
[05:28] me013 | OK .
[05:32] me018 | will we run into trouble when we g ?
[05:34] me018 | Yeah .
[05:37] mn017 | Yeah . I would say we you do only males .
[05:39] me013 | Yeah .
"[05:43] me013 | Yeah . So that 's certainly part of the issue , is that right now he 's he hasn't written his stuff for efficiency ."
[05:50] mn017 | Mm - hmm .
"[05:51] me013 | And , uh , it 's not an impossible amount of time . We we were"
"[05:55] me013 | guestimating it was like one and a half times faster than real time , or something ?"
"[05:59] me013 | So , if there 's thirty hours of data , you can calculate"
[06:00] mn017 | u
"[06:04] me013 | that he can do , uh , the enhancement in"
[06:06] me013 | a day
[06:08] mn017 | Hmm .
[06:09] me013 | But
"[06:10] me013 | if we were dealing with two hundred hours or something , I think it 'd be prohibitive ."
[06:17] me013 | Yeah .
"[06:22] mn017 | It 's uh , I think it 's around thirty hours"
[06:25] me018 | That 's what I was thinking . Yeah .
[06:25] me013 | Yeah .
[06:26] mn017 | for one gender . Yeah .
"[06:28] me013 | Yeah . So , I mean , it 's a bit of a push , but it seems like ,"
"[06:30] me013 | OK , we 've got some models , we 've got some training data , we have software that works , he 's got"
"[06:34] me013 | a method that helps with , you know , other ta another task ."
"[06:39] me013 | It , you know , appears to be , you know , debugged ."
[06:39] me018 | S
[06:42] mn017 | Mm - hmm .
"[06:43] me018 | So We - Yo - So , one thing I was wondering is ,"
[06:46] me018 | did you already do that middle one or should
"[06:48] me018 | we re - do that one , too ?"
"[06:50] mn017 | No . I didn't do that , because we haven't even"
[06:52] me018 | You didn't do that . OK .
[06:57] mn017 | Right . So .
[07:04] me013 | Yes .
"[07:07] mn017 | um , what segmentations you want to use ."
"[07:13] mn017 | Um , I 'm sorry ."
"[07:15] mn017 | Don just , uh , created"
[07:17] mn017 | a new
"[07:33] mn017 | to use those segmentations , because"
[07:36] mn017 | th then we could claim that everything 's automatic .
[07:41] me018 | Do you know when he 'll have the the comparison ?
[07:41] mn017 | Right .
